Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[JUL]_[N]_Vídeo_Oferta,2026-07-14,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,28.76,1689,1238,5,5.752,,,,2026-07-14,2026-07-14,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-14,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,87.39,5589,4366,14,624.214.286,Conversas por mensagem iniciadas,5,17.478,2026-07-14,2026-07-14,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-13,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,7.63,822,587,4,1.9075,,,,2026-07-13,2026-07-13,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-13,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,64.8,2882,2236,10,6.48,Conversas por mensagem iniciadas,4,16.2,2026-07-13,2026-07-13,
[JUL]_[N]_Vídeo_Oferta,2026-07-13,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,16.33,919,751,7,233.285.714,Conversas por mensagem iniciadas,1,16.33,2026-07-13,2026-07-13,
[JUL]_[N]_Card_Oferta,2026-07-13,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,46.83,3609,2180,31,151.064.516,,,,2026-07-13,2026-07-13,
[JUL]_[N]_Vídeo_Oferta,2026-07-12,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,14.99,828,596,2,7.495,,,,2026-07-12,2026-07-12,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-12,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,45.79,5047,3096,30,152.633.333,Conversas por mensagem iniciadas,4,11.4475,2026-07-12,2026-07-12,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-12,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,49.28,2663,2084,6,821.333.333,Conversas por mensagem iniciadas,1,49.28,2026-07-12,2026-07-12,
[JUL]_[N]_Vídeo_Oferta,2026-07-11,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,16.79,1430,983,6,279.833.333,Conversas por mensagem iniciadas,2,8.395,2026-07-11,2026-07-11,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-11,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,37.1,4939,3138,32,1.159.375,Conversas por mensagem iniciadas,2,18.55,2026-07-11,2026-07-11,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-11,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,38.12,2793,2304,9,423.555.556,Conversas por mensagem iniciadas,3,1.270.666.667,2026-07-11,2026-07-11,
[JUL]_[N]_Vídeo_Oferta,2026-07-10,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,6.86,602,438,2,3.43,Conversas por mensagem iniciadas,1,6.86,2026-07-10,2026-07-10,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-10,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,49.02,3929,2622,24,2.0425,,,,2026-07-10,2026-07-10,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-10,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,49.94,2628,2031,7,713.428.571,Conversas por mensagem iniciadas,4,12.485,2026-07-10,2026-07-10,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-09,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,58.11,8029,5493,35,166.028.571,Conversas por mensagem iniciadas,5,11.622,2026-07-09,2026-07-09,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-09,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,50.05,2980,2431,1,50.05,,,,2026-07-09,2026-07-09,
[JUN]_[SN]_Carrossel_Oferta,2026-07-08,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,11.93,987,762,6,198.833.333,,,,2026-07-08,2026-07-08,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-08,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,72.72,3789,2998,12,06.06,Conversas por mensagem iniciadas,5,14.544,2026-07-08,2026-07-08,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-08,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,69.07,6761,4603,25,2.7628,Conversas por mensagem iniciadas,1,69.07,2026-07-08,2026-07-08,
[JUL]_[N]_Card_Consórcio Day [Edição Copa],2026-07-08,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,18.95,1657,1277,17,111.470.588,Conversas por mensagem iniciadas,3,631.666.667,2026-07-08,2026-07-08,
[JUL]_[N]_Card_Consórcio Day [Edição Copa],2026-07-07,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,33.18,3232,2417,21,1.58,,,,2026-07-07,2026-07-07,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-07,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,85.23,8122,5307,37,230.351.351,,,,2026-07-07,2026-07-07,
[JUN]_[SN]_Carrossel_Oferta,2026-07-07,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,30.75,2184,1491,25,1.23,Conversas por mensagem iniciadas,4,7.6875,2026-07-07,2026-07-07,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-07,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,86.19,4872,3836,14,615.642.857,Conversas por mensagem iniciadas,4,215.475,2026-07-07,2026-07-07,
[JUL]_[N]_Card_Consórcio Day [Edição Copa],2026-07-06,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,24.96,2811,2057,22,113.454.545,Conversas por mensagem iniciadas,1,24.96,2026-07-06,2026-07-06,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-06,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,64.37,6504,3851,37,173.972.973,Conversas por mensagem iniciadas,3,2.145.666.667,2026-07-06,2026-07-06,
[JUN]_[SN]_Carrossel_Oferta,2026-07-06,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,20.07,1220,759,10,2.007,,,,2026-07-06,2026-07-06,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-06,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,67.96,3903,2807,16,4.2475,Conversas por mensagem iniciadas,2,33.98,2026-07-06,2026-07-06,
[JUN]_[SN]_Carrossel_Oferta,2026-07-05,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,16.26,1407,1001,26,62.538.462,Conversas por mensagem iniciadas,2,8.13,2026-07-05,2026-07-05,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-05,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,54.68,3489,2605,6,911.333.333,Conversas por mensagem iniciadas,2,27.34,2026-07-05,2026-07-05,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-05,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,57.01,6080,3797,25,2.2804,,,,2026-07-05,2026-07-05,
[JUL]_[N]_Card_Consórcio Day [Edição Copa],2026-07-05,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,22.86,2582,1897,15,1.524,Conversas por mensagem iniciadas,2,11.43,2026-07-05,2026-07-05,
[JUL]_[N]_Card_Consórcio Day [Edição Copa],2026-07-04,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,23.85,2692,1972,9,2.65,,,,2026-07-04,2026-07-04,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-04,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,67.47,8047,4890,55,122.672.727,Conversas por mensagem iniciadas,4,168.675,2026-07-04,2026-07-04,
[JUN]_[SN]_Carrossel_Oferta,2026-07-04,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,10.09,1050,711,10,1.009,,,,2026-07-04,2026-07-04,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-04,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,82.28,5973,4564,17,4.84,Conversas por mensagem iniciadas,2,41.14,2026-07-04,2026-07-04,
[JUL]_[N]_Card_Consórcio Day [Edição Copa],2026-07-03,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,6.35,550,431,1,6.35,Conversas por mensagem iniciadas,1,6.35,2026-07-03,2026-07-03,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-03,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,45.55,4184,2604,27,168.703.704,Conversas por mensagem iniciadas,1,45.55,2026-07-03,2026-07-03,
[JUN]_[SN]_Carrossel_Oferta,2026-07-03,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,15.82,954,679,21,75.333.333,Conversas por mensagem iniciadas,3,527.333.333,2026-07-03,2026-07-03,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-03,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,68.99,4685,3417,7,985.571.429,Conversas por mensagem iniciadas,2,34.495,2026-07-03,2026-07-03,
[JUN]_[SN]_Carrossel_Oferta,2026-07-02,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,18.43,1571,1124,13,141.769.231,Conversas por mensagem iniciadas,1,18.43,2026-07-02,2026-07-02,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-02,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,34.91,3007,2509,8,436.375,Conversas por mensagem iniciadas,2,17.455,2026-07-02,2026-07-02,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-02,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,60.8,4399,2573,22,276.363.636,,,,2026-07-02,2026-07-02,
[JUN]_[SN]_Carrossel_Oferta,2026-07-01,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,24.56,2570,1760,46,53.391.304,Conversas por mensagem iniciadas,2,12.28,2026-07-01,2026-07-01,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-07-01,active,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,41.69,3028,2462,5,8.338,Conversas por mensagem iniciadas,2,20.845,2026-07-01,2026-07-01,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-01,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,22.68,1788,1264,7,3.24,,,,2026-07-01,2026-07-01,
[JUN]_[N]_Card_Chance Única - 06/2026,2026-07-01,inactive,campaign,Autoshow Joaçaba [Chevrolet],686916755253210,24.15,2140,1730,12,2.0125,Conversas por mensagem iniciadas,1,24.15,2026-07-01,2026-07-01,
[JUL]_[N]_Card_Oferta — Feirão Prorrogado,2026-07-31,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,37.23,1396,928,7,531.857.143,Conversas por mensagem iniciadas,2,18.615,2026-07-31,2026-07-31,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-31,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,08.02,368,329,,,,,,2026-07-31,2026-07-31,
[JUL]_[N]_Card_Oferta,2026-07-31,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,40.12,3013,1900,22,182.363.636,Conversas por mensagem iniciadas,4,10.03,2026-07-31,2026-07-31,
[AGO]_[SN]_Carrossel_Oferta,2026-07-31,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,28.46,2240,1535,42,67.761.905,Conversas por mensagem iniciadas,4,7.115,2026-07-31,2026-07-31,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-31,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,15.11,760,624,4,3.7775,Conversas por mensagem iniciadas,1,15.11,2026-07-31,2026-07-31,
[AGO]_[SN]_Carrossel_Oferta,2026-07-30,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,21.62,1984,1267,32,675.625,Conversas por mensagem iniciadas,2,10.81,2026-07-30,2026-07-30,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-30,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,16.64,641,524,7,237.714.286,Conversas por mensagem iniciadas,6,277.333.333,2026-07-30,2026-07-30,
[JUL]_[N]_Card_Oferta,2026-07-30,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,45.72,3764,2355,17,268.941.176,Conversas por mensagem iniciadas,4,11.43,2026-07-30,2026-07-30,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-30,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,6.88,370,313,2,3.44,Conversas por mensagem iniciadas,2,3.44,2026-07-30,2026-07-30,
[JUL]_[N]_Card_Oferta — Feirão Prorrogado,2026-07-30,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,30.5,1447,1071,10,03.05,Conversas por mensagem iniciadas,4,7.625,2026-07-30,2026-07-30,
[JUL]_[N]_Card_Oferta — Feirão Prorrogado,2026-07-29,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,53.02,3877,2679,31,171.032.258,Conversas por mensagem iniciadas,3,1.767.333.333,2026-07-29,2026-07-29,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-29,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,8.71,403,342,5,1.742,Conversas por mensagem iniciadas,4,2.1775,2026-07-29,2026-07-29,
[JUL]_[N]_Card_Oferta,2026-07-29,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,66.17,5762,3501,29,228.172.414,Conversas por mensagem iniciadas,3,2.205.666.667,2026-07-29,2026-07-29,
[AGO]_[SN]_Carrossel_Oferta,2026-07-29,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,37.44,2796,1921,51,73.411.765,Conversas por mensagem iniciadas,5,7.488,2026-07-29,2026-07-29,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-29,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,22.9,903,736,6,381.666.667,Conversas por mensagem iniciadas,6,381.666.667,2026-07-29,2026-07-29,
[AGO]_[SN]_Carrossel_Oferta,2026-07-28,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,48.56,2972,1963,47,103.319.149,Conversas por mensagem iniciadas,6,809.333.333,2026-07-28,2026-07-28,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-28,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,28.93,1094,923,9,321.444.444,Conversas por mensagem iniciadas,3,964.333.333,2026-07-28,2026-07-28,
[JUL]_[N]_Card_Oferta — Feirão Prorrogado,2026-07-28,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,68.69,3609,2471,29,236.862.069,Conversas por mensagem iniciadas,3,2.289.666.667,2026-07-28,2026-07-28,
[JUL]_[N]_Card_Oferta,2026-07-28,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,81.9,7377,4384,39,2.1,Conversas por mensagem iniciadas,3,27.3,2026-07-28,2026-07-28,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-28,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,09.03,478,407,,,,,,2026-07-28,2026-07-28,
[JUL]_[N]_Card_Oferta — Feirão Prorrogado,2026-07-27,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,19.87,682,544,6,331.166.667,,,,2026-07-27,2026-07-27,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-27,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,9.6,442,395,1,9.6,Conversas por mensagem iniciadas,1,9.6,2026-07-27,2026-07-27,
[JUL]_[N]_Card_Oferta,2026-07-27,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,70.12,4936,2940,36,194.777.778,Conversas por mensagem iniciadas,1,70.12,2026-07-27,2026-07-27,
[AGO]_[SN]_Carrossel_Oferta,2026-07-27,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,34.52,1865,1240,35,98.628.571,Conversas por mensagem iniciadas,2,17.26,2026-07-27,2026-07-27,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-27,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,13.42,494,393,7,191.714.286,Conversas por mensagem iniciadas,6,223.666.667,2026-07-27,2026-07-27,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-26,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,6.89,379,328,2,3.445,,,,2026-07-26,2026-07-26,
[JUL]_[N]_Card_Oferta,2026-07-26,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,53.21,5791,3572,33,161.242.424,Conversas por mensagem iniciadas,6,886.833.333,2026-07-26,2026-07-26,
[JUL]_[N]_Vídeo_Oferta,2026-07-26,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,0,0,0,,,Conversas por mensagem iniciadas,1,0,2026-07-26,2026-07-26,
[AGO]_[SN]_Carrossel_Oferta,2026-07-26,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,28.09,2524,1684,51,55.078.431,Conversas por mensagem iniciadas,2,14.045,2026-07-26,2026-07-26,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-26,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,12.01,805,632,4,3.2025,Conversas por mensagem iniciadas,3,400.333.333,2026-07-26,2026-07-26,
[AGO]_[SN]_Carrossel_Oferta,2026-07-25,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,29.54,2773,1815,43,68.697.674,Conversas por mensagem iniciadas,1,29.54,2026-07-25,2026-07-25,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-25,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,7.69,524,459,2,3.845,,,,2026-07-25,2026-07-25,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-25,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,8.57,474,402,6,142.833.333,Conversas por mensagem iniciadas,5,1.714,2026-07-25,2026-07-25,
[JUL]_[N]_Vídeo_Oferta,2026-07-25,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,7.4,557,453,3,246.666.667,Conversas por mensagem iniciadas,4,1.85,2026-07-25,2026-07-25,
[JUL]_[N]_Card_Oferta,2026-07-25,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,56.28,5848,3450,25,2.2512,Conversas por mensagem iniciadas,5,11.256,2026-07-25,2026-07-25,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-24,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,7.35,529,456,1,7.35,Conversas por mensagem iniciadas,1,7.35,2026-07-24,2026-07-24,
[JUL]_[N]_Card_Oferta,2026-07-24,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,48.51,4437,2830,29,167.275.862,Conversas por mensagem iniciadas,1,48.51,2026-07-24,2026-07-24,
[JUL]_[N]_Vídeo_Oferta,2026-07-24,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,18.02,746,550,2,09.01,,,,2026-07-24,2026-07-24,
[AGO]_[SN]_Carrossel_Oferta,2026-07-24,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,29.9,2452,1565,65,0.46,Conversas por mensagem iniciadas,2,14.95,2026-07-24,2026-07-24,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-24,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,10.85,629,513,5,2.17,Conversas por mensagem iniciadas,1,10.85,2026-07-24,2026-07-24,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-23,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,6.74,472,409,2,3.37,,,,2026-07-23,2026-07-23,
[JUL]_[N]_Card_Oferta,2026-07-23,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,53.14,3682,2401,35,151.828.571,Conversas por mensagem iniciadas,4,13.285,2026-07-23,2026-07-23,
[JUL]_[N]_Vídeo_Oferta,2026-07-23,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,18.59,719,511,4,4.6475,,,,2026-07-23,2026-07-23,
[AGO]_[SN]_Carrossel_Oferta,2026-07-23,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,37.3,2179,1462,40,9.325,Conversas por mensagem iniciadas,4,9.325,2026-07-23,2026-07-23,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-23,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,8.29,440,366,3,276.333.333,Conversas por mensagem iniciadas,3,276.333.333,2026-07-23,2026-07-23,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-22,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,11.31,572,485,3,3.77,,,,2026-07-22,2026-07-22,
[AGO]_[SN]_Carrossel_Oferta,2026-07-22,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,35.99,2868,1893,51,70.568.627,Conversas por mensagem iniciadas,7,514.142.857,2026-07-22,2026-07-22,
[JUL]_[N]_Vídeo_Oferta,2026-07-22,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,21.2,1025,740,4,5.3,Conversas por mensagem iniciadas,1,21.2,2026-07-22,2026-07-22,
[JUL]_[N]_Card_Oferta,2026-07-22,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,65.13,5789,3715,54,120.611.111,Conversas por mensagem iniciadas,5,13.026,2026-07-22,2026-07-22,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-22,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,8.13,650,516,3,2.71,Conversas por mensagem iniciadas,2,4.065,2026-07-22,2026-07-22,
[JUL]_[N/SN]_VídeoCard_AceleraRioMafra,2026-07-21,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,1.63,170,147,,,,,,2026-07-21,2026-07-21,
[JUL]_[N]_Card_Oferta,2026-07-21,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,73.63,6490,4373,39,188.794.872,Conversas por mensagem iniciadas,4,184.075,2026-07-21,2026-07-21,
[JUL]_[N]_Vídeo_Oferta,2026-07-21,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,25.37,973,710,9,281.888.889,Conversas por mensagem iniciadas,2,12.685,2026-07-21,2026-07-21,
[AGO]_[SN]_Carrossel_Oferta,2026-07-21,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,35.67,2662,1691,42,84.928.571,Conversas por mensagem iniciadas,3,11.89,2026-07-21,2026-07-21,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-21,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,14.74,636,546,1,14.74,,,,2026-07-21,2026-07-21,
[JUL]_[N]_Card_Oferta,2026-07-20,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,63.23,6284,4007,42,150.547.619,Conversas por mensagem iniciadas,6,1.053.833.333,2026-07-20,2026-07-20,
[JUL]_[N]_Vídeo_Oferta,2026-07-20,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,40.66,1891,1347,10,4.066,Conversas por mensagem iniciadas,1,40.66,2026-07-20,2026-07-20,
[AGO]_[SN]_Carrossel_Oferta,2026-07-20,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,25.93,2771,1898,40,64.825,Conversas por mensagem iniciadas,4,6.4825,2026-07-20,2026-07-20,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-20,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,17.1,1022,869,7,244.285.714,Conversas por mensagem iniciadas,3,5.7,2026-07-20,2026-07-20,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-19,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,13.97,1078,876,4,3.4925,Conversas por mensagem iniciadas,3,465.666.667,2026-07-19,2026-07-19,
[JUL]_[N]_Card_Oferta,2026-07-19,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,59.99,6980,4524,44,136.340.909,Conversas por mensagem iniciadas,5,11.998,2026-07-19,2026-07-19,
[JUL]_[N]_Vídeo_Oferta,2026-07-19,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,42.97,2510,1784,17,252.764.706,Conversas por mensagem iniciadas,2,21.485,2026-07-19,2026-07-19,
[AGO]_[SN]_Carrossel_Oferta,2026-07-19,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,29.37,3762,2591,51,57.588.235,Conversas por mensagem iniciadas,4,7.3425,2026-07-19,2026-07-19,
[JUL]_[N]_Card_Oferta,2026-07-18,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,31.98,2925,2032,26,1.23,Conversas por mensagem iniciadas,3,10.66,2026-07-18,2026-07-18,
[JUL]_[N]_Vídeo_Oferta,2026-07-18,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,26.15,1345,898,10,2.615,,,,2026-07-18,2026-07-18,
[AGO]_[SN]_Carrossel_Oferta,2026-07-18,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,20.7,2380,1765,30,0.69,Conversas por mensagem iniciadas,5,4.14,2026-07-18,2026-07-18,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-18,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,4.55,340,307,,,,,,2026-07-18,2026-07-18,
[JUL]_[N]_Card_Oferta,2026-07-17,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,53.82,5263,3568,43,125.162.791,Conversas por mensagem iniciadas,7,768.857.143,2026-07-17,2026-07-17,
[JUL]_[N]_Vídeo_Oferta,2026-07-17,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,37.78,2098,1454,17,222.235.294,Conversas por mensagem iniciadas,3,1.259.333.333,2026-07-17,2026-07-17,
[AGO]_[SN]_Carrossel_Oferta,2026-07-17,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,21.32,2245,1545,36,59.222.222,Conversas por mensagem iniciadas,5,4.264,2026-07-17,2026-07-17,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-17,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,10.92,527,454,1,10.92,Conversas por mensagem iniciadas,2,5.46,2026-07-17,2026-07-17,
[JUL]_[N]_Card_Oferta,2026-07-16,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,52.29,7519,4432,48,1.089.375,Conversas por mensagem iniciadas,2,26.145,2026-07-16,2026-07-16,
[JUL]_[N]_Vídeo_Oferta,2026-07-16,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,41.4,2487,1630,22,188.181.818,Conversas por mensagem iniciadas,2,20.7,2026-07-16,2026-07-16,
[AGO]_[SN]_Carrossel_Oferta,2026-07-16,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,24.05,2404,1648,36,66.805.556,Conversas por mensagem iniciadas,4,6.0125,2026-07-16,2026-07-16,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-16,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,11.06,729,611,6,184.333.333,Conversas por mensagem iniciadas,4,2.765,2026-07-16,2026-07-16,
[AGO]_[SN]_Carrossel_Oferta,2026-07-15,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,35.36,3416,2269,52,0.68,Conversas por mensagem iniciadas,10,3.536,2026-07-15,2026-07-15,
