Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-30,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,52.36,5114,3417,98,0.53428571,Conversas por mensagem iniciadas,5,10.472,2026-08-30,2026-08-30,
[AGO]_[SN]_Card_Condição - Lote,2026-08-30,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,40.39,3938,3190,59,0.68457627,Conversas por mensagem iniciadas,5,8.078,2026-08-30,2026-08-30,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-30,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,13.49,1068,914,11,1.22636364,,,,2026-08-30,2026-08-30,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-30,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,37.91,879,658,31,1.22290323,Conversas por mensagem iniciadas,2,18.955,2026-08-30,2026-08-30,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-30,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,36.19,1564,1023,4,9.0475,Conversas por mensagem iniciadas,2,18.095,2026-08-30,2026-08-30,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-29,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,21.09,939,692,6,3.515,Conversas por mensagem iniciadas,3,7.03,2026-08-29,2026-08-29,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-29,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,13.68,345,291,7,1.95428571,Conversas por mensagem iniciadas,1,13.68,2026-08-29,2026-08-29,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-29,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,4.8,496,389,7,0.68571429,,,,2026-08-29,2026-08-29,
[AGO]_[SN]_Card_Condição - Lote,2026-08-29,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,18.39,1840,1516,15,1.226,Conversas por mensagem iniciadas,2,9.195,2026-08-29,2026-08-29,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-29,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,37.13,4011,3174,33,1.12515152,Conversas por mensagem iniciadas,4,9.2825,2026-08-29,2026-08-29,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-29,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,25.11,2148,1580,55,0.45654545,Conversas por mensagem iniciadas,6,4.185,2026-08-29,2026-08-29,
[AGO]_[SN]_Card_Condição - Lote,2026-08-28,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,24.06,1336,1005,19,1.26631579,Conversas por mensagem iniciadas,4,6.015,2026-08-28,2026-08-28,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-28,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,29.96,2577,1796,45,0.66577778,Conversas por mensagem iniciadas,3,9.98666667,2026-08-28,2026-08-28,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-28,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,44.84,4395,3303,35,1.28114286,,,,2026-08-28,2026-08-28,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-28,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,22.64,1022,734,3,7.54666667,,,,2026-08-28,2026-08-28,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-28,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,5.52,538,459,9,0.61333333,,,,2026-08-28,2026-08-28,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-28,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,16.5,379,299,9,1.83333333,Conversas por mensagem iniciadas,2,8.25,2026-08-28,2026-08-28,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-27,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,29.41,1175,814,4,7.3525,,,,2026-08-27,2026-08-27,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-27,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,28.45,461,361,19,1.49736842,Conversas por mensagem iniciadas,5,5.69,2026-08-27,2026-08-27,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-27,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,8.69,683,569,6,1.44833333,Conversas por mensagem iniciadas,1,8.69,2026-08-27,2026-08-27,
[AGO]_[SN]_Card_Condição - Lote,2026-08-27,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,29.55,1875,1446,26,1.13653846,,,,2026-08-27,2026-08-27,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-27,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,58.41,5198,3928,42,1.39071429,Conversas por mensagem iniciadas,4,14.6025,2026-08-27,2026-08-27,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-27,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,35.94,2882,1906,60,0.599,Conversas por mensagem iniciadas,6,5.99,2026-08-27,2026-08-27,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-26,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,34.43,1291,886,4,8.6075,,,,2026-08-26,2026-08-26,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-26,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,30.77,738,585,31,0.99258065,Conversas por mensagem iniciadas,1,30.77,2026-08-26,2026-08-26,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-26,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,11.22,819,662,9,1.24666667,,,,2026-08-26,2026-08-26,
[AGO]_[SN]_Card_Condição - Lote,2026-08-26,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,25,1357,1048,10,2.5,Conversas por mensagem iniciadas,1,25,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-26,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,63.87,7014,5219,53,1.20509434,Conversas por mensagem iniciadas,4,15.9675,2026-08-26,2026-08-26,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-26,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,40.87,3140,2123,68,0.60102941,Conversas por mensagem iniciadas,8,5.10875,2026-08-26,2026-08-26,
[AGO]_[SN]_Card_Condição - Lote,2026-08-25,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,31.37,1609,1280,14,2.24071429,Conversas por mensagem iniciadas,1,31.37,2026-08-25,2026-08-25,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-25,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,68.89,8511,6326,71,0.97028169,Conversas por mensagem iniciadas,5,13.778,2026-08-25,2026-08-25,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-25,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,47.26,3935,2624,72,0.65638889,Conversas por mensagem iniciadas,2,23.63,2026-08-25,2026-08-25,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-25,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,12.65,1027,823,8,1.58125,Conversas por mensagem iniciadas,1,12.65,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-25,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,36.41,959,753,25,1.4564,Conversas por mensagem iniciadas,5,7.282,2026-08-25,2026-08-25,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-25,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,38.76,1604,1061,7,5.53714286,Conversas por mensagem iniciadas,1,38.76,2026-08-25,2026-08-25,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-24,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,32.98,1098,775,2,16.49,Conversas por mensagem iniciadas,1,32.98,2026-08-24,2026-08-24,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-24,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,39.23,890,753,24,1.63458333,,,,2026-08-24,2026-08-24,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-24,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,13.05,1007,798,16,0.815625,Conversas por mensagem iniciadas,2,6.525,2026-08-24,2026-08-24,
[AGO]_[SN]_Card_Condição - Lote,2026-08-24,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,42.82,1854,1452,15,2.85466667,Conversas por mensagem iniciadas,5,8.564,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-24,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,69.21,8711,6254,81,0.85444444,Conversas por mensagem iniciadas,13,5.32384615,2026-08-24,2026-08-24,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-24,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,49.59,4218,2832,85,0.58341176,Conversas por mensagem iniciadas,5,9.918,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-23,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,77.61,8127,5845,61,1.27229508,Conversas por mensagem iniciadas,12,6.4675,2026-08-23,2026-08-23,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-23,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,51.25,4506,3054,69,0.74275362,Conversas por mensagem iniciadas,4,12.8125,2026-08-23,2026-08-23,
[AGO]_[SN]_Card_Condição - Lote,2026-08-23,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,38.81,1794,1420,11,3.52818182,Conversas por mensagem iniciadas,3,12.93666667,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-23,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,44.89,1228,961,34,1.32029412,Conversas por mensagem iniciadas,4,11.2225,2026-08-23,2026-08-23,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-23,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,30.66,1437,1098,7,4.38,,,,2026-08-23,2026-08-23,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-23,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,13.89,1024,838,13,1.06846154,Conversas por mensagem iniciadas,2,6.945,2026-08-23,2026-08-23,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-22,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,30.21,1583,1173,5,6.042,,,,2026-08-22,2026-08-22,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-22,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,25.89,527,440,20,1.2945,Conversas por mensagem iniciadas,3,8.63,2026-08-22,2026-08-22,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-22,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,5.97,467,404,6,0.995,,,,2026-08-22,2026-08-22,
[AGO]_[SN]_Card_Condição - Lote,2026-08-22,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,29.49,1656,1370,8,3.68625,Conversas por mensagem iniciadas,1,29.49,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-22,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,58.66,5961,4261,42,1.39666667,Conversas por mensagem iniciadas,2,29.33,2026-08-22,2026-08-22,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-22,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,27.61,2520,1782,44,0.6275,Conversas por mensagem iniciadas,5,5.522,2026-08-22,2026-08-22,
[AGO]_[SN]_Card_Condição - Lote,2026-08-21,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,19.41,1027,869,4,4.8525,,,,2026-08-21,2026-08-21,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-21,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,29.88,2844,1950,46,0.64956522,Conversas por mensagem iniciadas,2,14.94,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-21,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,40.03,3784,2802,24,1.66791667,Conversas por mensagem iniciadas,1,40.03,2026-08-21,2026-08-21,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-21,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,22.81,513,424,11,2.07363636,Conversas por mensagem iniciadas,1,22.81,2026-08-21,2026-08-21,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-21,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,7.6,555,440,15,0.50666667,Conversas por mensagem iniciadas,3,2.53333333,2026-08-21,2026-08-21,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-21,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,18.43,930,664,7,2.63285714,,,,2026-08-21,2026-08-21,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-20,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,20.48,942,639,5,4.096,,,,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-20,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,21.45,427,360,10,2.145,Conversas por mensagem iniciadas,3,7.15,2026-08-20,2026-08-20,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-20,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,9.58,651,503,15,0.63866667,Conversas por mensagem iniciadas,4,2.395,2026-08-20,2026-08-20,
[AGO]_[SN]_Card_Condição - Lote,2026-08-20,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,19.16,900,741,3,6.38666667,,,,2026-08-20,2026-08-20,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-20,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,37.26,3423,2498,22,1.69363636,Conversas por mensagem iniciadas,2,18.63,2026-08-20,2026-08-20,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-20,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,40.72,3139,2103,55,0.74036364,Conversas por mensagem iniciadas,6,6.78666667,2026-08-20,2026-08-20,
[AGO]_[SN]_Card_Condição - Lote,2026-08-19,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,23.78,1334,1058,4,5.945,Conversas por mensagem iniciadas,1,23.78,2026-08-19,2026-08-19,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-19,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,43.24,3276,2033,53,0.81584906,Conversas por mensagem iniciadas,5,8.648,2026-08-19,2026-08-19,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-19,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,43.28,3722,2708,24,1.80333333,Conversas por mensagem iniciadas,2,21.64,2026-08-19,2026-08-19,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-19,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,22.96,555,423,21,1.09333333,Conversas por mensagem iniciadas,5,4.592,2026-08-19,2026-08-19,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-19,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,10.95,910,746,9,1.21666667,,,,2026-08-19,2026-08-19,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-19,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,21.73,1129,800,8,2.71625,Conversas por mensagem iniciadas,1,21.73,2026-08-19,2026-08-19,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-18,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,24.63,928,667,7,3.51857143,Conversas por mensagem iniciadas,2,12.315,2026-08-18,2026-08-18,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-18,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,27.55,616,490,23,1.19782609,Conversas por mensagem iniciadas,4,6.8875,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-18,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,12.87,909,726,7,1.83857143,Conversas por mensagem iniciadas,1,12.87,2026-08-18,2026-08-18,
[AGO]_[SN]_Card_Condição - Lote,2026-08-18,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,24.37,992,750,8,3.04625,Conversas por mensagem iniciadas,3,8.12333333,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-18,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,43.83,4617,3347,37,1.18459459,Conversas por mensagem iniciadas,2,21.915,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-18,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,47.47,3710,2510,55,0.86309091,Conversas por mensagem iniciadas,4,11.8675,2026-08-18,2026-08-18,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-17,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,24.15,1315,945,9,2.68333333,,,,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-17,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,19.54,697,575,16,1.22125,Conversas por mensagem iniciadas,1,19.54,2026-08-17,2026-08-17,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-17,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,10.35,923,773,8,1.29375,Conversas por mensagem iniciadas,1,10.35,2026-08-17,2026-08-17,
[AGO]_[SN]_Card_Condição - Lote,2026-08-17,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,24.15,1286,1013,5,4.83,Conversas por mensagem iniciadas,2,12.075,2026-08-17,2026-08-17,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-17,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,44.14,4889,3514,32,1.379375,Conversas por mensagem iniciadas,3,14.71333333,2026-08-17,2026-08-17,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-17,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,4.43,341,320,1,4.43,,,,2026-08-17,2026-08-17,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-17,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,45.5,3626,2437,61,0.74590164,Conversas por mensagem iniciadas,6,7.58333333,2026-08-17,2026-08-17,
[AGO]_[SN]_Card_Condição - Lote,2026-08-16,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,22.42,1288,992,7,3.20285714,Conversas por mensagem iniciadas,4,5.605,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-16,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,45.56,4328,2892,59,0.77220339,Conversas por mensagem iniciadas,4,11.39,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-16,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,49.39,5242,3775,46,1.07369565,Conversas por mensagem iniciadas,4,12.3475,2026-08-16,2026-08-16,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-16,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,6.13,604,537,2,3.065,,,,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-16,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,12.65,1157,950,11,1.15,Conversas por mensagem iniciadas,3,4.21666667,2026-08-16,2026-08-16,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-16,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,27.49,950,814,9,3.05444444,Conversas por mensagem iniciadas,2,13.745,2026-08-16,2026-08-16,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-16,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,22.04,1348,1001,8,2.755,Conversas por mensagem iniciadas,1,22.04,2026-08-16,2026-08-16,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-15,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,18.14,1344,940,3,6.04666667,,,,2026-08-15,2026-08-15,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-15,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,11.55,397,349,4,2.8875,,,,2026-08-15,2026-08-15,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-15,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,7.62,622,530,5,1.524,,,,2026-08-15,2026-08-15,
[AGO]_[SN]_Card_Condição - Lote,2026-08-15,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,13.83,985,788,4,3.4575,,,,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-15,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,29.28,3212,2424,23,1.27304348,Conversas por mensagem iniciadas,2,14.64,2026-08-15,2026-08-15,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-15,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,3.96,293,277,,,Conversas por mensagem iniciadas,1,3.96,2026-08-15,2026-08-15,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-15,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,29.95,2857,1855,47,0.63723404,Conversas por mensagem iniciadas,3,9.98333333,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-14,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,28.99,2830,1992,22,1.31772727,Conversas por mensagem iniciadas,1,28.99,2026-08-14,2026-08-14,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-14,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,27.6,2463,1558,31,0.89032258,Conversas por mensagem iniciadas,1,27.6,2026-08-14,2026-08-14,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-14,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,4.53,379,334,2,2.265,Conversas por mensagem iniciadas,1,4.53,2026-08-14,2026-08-14,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-14,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,7.8,520,444,3,2.6,,,,2026-08-14,2026-08-14,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-14,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,16.42,1005,709,5,3.284,Conversas por mensagem iniciadas,1,16.42,2026-08-14,2026-08-14,
[AGO]_[SN]_Card_Condição - Lote,2026-08-14,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,14.05,875,704,5,2.81,,,,2026-08-14,2026-08-14,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-14,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,13,364,296,2,6.5,,,,2026-08-14,2026-08-14,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-13,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,15.75,1070,785,6,2.625,Conversas por mensagem iniciadas,1,15.75,2026-08-13,2026-08-13,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-13,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,19.56,516,429,6,3.26,Conversas por mensagem iniciadas,1,19.56,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-13,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,7.71,430,367,3,2.57,Conversas por mensagem iniciadas,3,2.57,2026-08-13,2026-08-13,
[AGO]_[SN]_Card_Condição - Lote,2026-08-13,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,20.06,1082,895,9,2.22888889,Conversas por mensagem iniciadas,2,10.03,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-13,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,38.03,3250,2375,26,1.46269231,Conversas por mensagem iniciadas,5,7.606,2026-08-13,2026-08-13,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-13,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,6.75,416,361,,,,,,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-13,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,36.74,2917,1914,65,0.56523077,Conversas por mensagem iniciadas,3,12.24666667,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-12,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,45.92,4445,2858,78,0.58871795,Conversas por mensagem iniciadas,5,9.184,2026-08-12,2026-08-12,
[AGO]_[N]_Vídeo_Oferta - Ação Joaçaba,2026-08-12,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,20.7,880,720,6,3.45,Conversas por mensagem iniciadas,3,6.9,2026-08-12,2026-08-12,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-12,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,21.65,697,564,5,4.33,Conversas por mensagem iniciadas,1,21.65,2026-08-12,2026-08-12,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-12,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,10.27,777,642,10,1.027,,,,2026-08-12,2026-08-12,
[AGO]_[SN]_Card_Condição - Lote,2026-08-12,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,22.64,1188,992,9,2.51555556,Conversas por mensagem iniciadas,2,11.32,2026-08-12,2026-08-12,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-12,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,40.19,3510,2326,21,1.91380952,Conversas por mensagem iniciadas,1,40.19,2026-08-12,2026-08-12,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-12,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,6.22,518,471,2,3.11,,,,2026-08-12,2026-08-12,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-11,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,27.05,851,643,7,3.86428571,,,,2026-08-11,2026-08-11,
