Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-26,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,14.04,646,530,3,4.68,Conversas por mensagem iniciadas,3,4.68,2026-08-26,2026-08-26,
[JUL]_[SN]_Carrossel_Oferta,2026-08-25,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,49.47,3423,2068,44,112.431.818,Conversas por mensagem iniciadas,2,24.735,2026-08-25,2026-08-25,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-25,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,17.93,823,662,6,298.833.333,Conversas por mensagem iniciadas,3,597.666.667,2026-08-25,2026-08-25,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-25,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,11.09,1560,1374,6,184.833.333,,,,2026-08-25,2026-08-25,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-25,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,22.39,2127,1730,11,203.545.455,,,,2026-08-25,2026-08-25,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-25,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,117.34,5548,3713,32,3.666.875,,,,2026-08-25,2026-08-25,
[AGO]_[N]_Card_Oferta [Prorrogada],2026-08-25,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,40,3241,2597,18,222.222.222,Conversas por mensagem iniciadas,3,1.333.333.333,2026-08-25,2026-08-25,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-24,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,105.77,6374,4178,45,235.044.444,Conversas por mensagem iniciadas,3,3.525.666.667,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-24,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,20.49,2136,1634,22,93.136.364,Conversas por mensagem iniciadas,1,20.49,2026-08-24,2026-08-24,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-24,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,6.26,937,879,6,104.333.333,Conversas por mensagem iniciadas,1,6.26,2026-08-24,2026-08-24,
[JUL]_[SN]_Carrossel_Oferta,2026-08-24,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,21.54,1435,915,23,93.652.174,Conversas por mensagem iniciadas,1,21.54,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-24,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,12.68,541,446,1,12.68,,,,2026-08-24,2026-08-24,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-23,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,78.91,3291,2027,20,3.9455,Conversas por mensagem iniciadas,3,2.630.333.333,2026-08-23,2026-08-23,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-23,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,17.83,1892,1382,7,254.714.286,Conversas por mensagem iniciadas,1,17.83,2026-08-23,2026-08-23,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-23,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,5.52,802,734,3,1.84,,,,2026-08-23,2026-08-23,
[JUL]_[SN]_Carrossel_Oferta,2026-08-23,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,27.25,2050,1273,22,123.863.636,Conversas por mensagem iniciadas,1,27.25,2026-08-23,2026-08-23,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-23,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,10.87,648,522,1,10.87,Conversas por mensagem iniciadas,1,10.87,2026-08-23,2026-08-23,
[JUL]_[SN]_Carrossel_Oferta,2026-08-22,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,24.13,2085,1426,21,114.904.762,Conversas por mensagem iniciadas,2,12.065,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-22,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,6.85,462,391,4,1.7125,Conversas por mensagem iniciadas,2,3.425,2026-08-22,2026-08-22,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-22,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,4.19,610,567,4,1.0475,,,,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-22,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,15.61,1288,992,5,3.122,,,,2026-08-22,2026-08-22,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-22,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,81.01,3086,1929,25,3.2404,Conversas por mensagem iniciadas,1,81.01,2026-08-22,2026-08-22,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-21,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,81.33,3036,1682,18,451.833.333,Conversas por mensagem iniciadas,5,16.266,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-21,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,17.2,1309,931,7,245.714.286,,,,2026-08-21,2026-08-21,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-21,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,4.93,587,539,1,4.93,,,,2026-08-21,2026-08-21,
[JUL]_[SN]_Carrossel_Oferta,2026-08-21,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,25.36,1713,1079,21,120.761.905,Conversas por mensagem iniciadas,3,845.333.333,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-21,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,9.19,573,471,3,306.333.333,Conversas por mensagem iniciadas,2,4.595,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-20,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,11.04,611,468,4,2.76,Conversas por mensagem iniciadas,3,3.68,2026-08-20,2026-08-20,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-20,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,86.73,2878,1751,13,667.153.846,Conversas por mensagem iniciadas,3,28.91,2026-08-20,2026-08-20,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-20,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,18.87,1598,1085,9,209.666.667,Conversas por mensagem iniciadas,1,18.87,2026-08-20,2026-08-20,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-20,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,7.88,947,869,5,1.576,Conversas por mensagem iniciadas,1,7.88,2026-08-20,2026-08-20,
[JUL]_[SN]_Carrossel_Oferta,2026-08-20,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,31.82,1941,1185,28,113.642.857,Conversas por mensagem iniciadas,2,15.91,2026-08-20,2026-08-20,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-19,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,12.38,561,464,1,12.38,,,,2026-08-19,2026-08-19,
[JUL]_[SN]_Carrossel_Oferta,2026-08-19,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,36.83,2602,1556,31,118.806.452,Conversas por mensagem iniciadas,3,1.227.666.667,2026-08-19,2026-08-19,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-19,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,23.95,2015,1309,9,266.111.111,,,,2026-08-19,2026-08-19,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-19,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,6.7,891,835,8,8.375,,,,2026-08-19,2026-08-19,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-19,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,102.29,3577,2136,27,378.851.852,Conversas por mensagem iniciadas,2,51.145,2026-08-19,2026-08-19,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-18,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,137.44,5113,2921,24,572.666.667,Conversas por mensagem iniciadas,3,4.581.333.333,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-18,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,30.58,2286,1571,20,1.529,Conversas por mensagem iniciadas,2,15.29,2026-08-18,2026-08-18,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-18,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,7.11,889,841,6,1.185,,,,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-18,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,0,0,0,,,Conversas por mensagem iniciadas,1,0,2026-08-18,2026-08-18,
[JUL]_[SN]_Carrossel_Oferta,2026-08-18,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,42.77,2365,1358,33,129.606.061,Conversas por mensagem iniciadas,4,10.6925,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-18,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,16.4,610,513,2,8.2,Conversas por mensagem iniciadas,1,16.4,2026-08-18,2026-08-18,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-17,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,07.08,694,579,5,1.416,,,,2026-08-17,2026-08-17,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-17,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,11.1,438,356,3,3.7,Conversas por mensagem iniciadas,2,5.55,2026-08-17,2026-08-17,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-17,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,16.28,1374,1014,10,1.628,,,,2026-08-17,2026-08-17,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-17,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,60.24,2524,1597,17,354.352.941,Conversas por mensagem iniciadas,3,20.08,2026-08-17,2026-08-17,
[JUL]_[SN]_Carrossel_Oferta,2026-08-17,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,28.18,2086,1249,34,82.882.353,Conversas por mensagem iniciadas,2,14.09,2026-08-17,2026-08-17,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-16,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,17.5,1854,1290,11,159.090.909,,,,2026-08-16,2026-08-16,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-16,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,12.63,1729,1275,4,3.1575,,,,2026-08-16,2026-08-16,
[JUL]_[SN]_Carrossel_Oferta,2026-08-16,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,20.76,2118,1227,29,71.586.207,Conversas por mensagem iniciadas,1,20.76,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-16,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,9.99,488,390,1,9.99,Conversas por mensagem iniciadas,1,9.99,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-15,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,24.65,2491,1623,10,2.465,Conversas por mensagem iniciadas,1,24.65,2026-08-15,2026-08-15,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-15,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,29.49,3562,2518,14,210.642.857,,,,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-15,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,60.86,7811,5188,50,1.2172,Conversas por mensagem iniciadas,4,15.215,2026-08-15,2026-08-15,
[JUL]_[SN]_Carrossel_Oferta,2026-08-15,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,23.4,1899,1110,27,86.666.667,Conversas por mensagem iniciadas,2,11.7,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-15,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,7.88,453,391,4,1.97,Conversas por mensagem iniciadas,2,3.94,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-14,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,18.34,1760,1127,11,166.727.273,,,,2026-08-14,2026-08-14,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-14,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,19.65,1857,1266,14,140.357.143,Conversas por mensagem iniciadas,3,6.55,2026-08-14,2026-08-14,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-14,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,52.02,5185,3412,34,1.53,Conversas por mensagem iniciadas,1,52.02,2026-08-14,2026-08-14,
[JUL]_[SN]_Carrossel_Oferta,2026-08-14,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,28.48,2068,1198,39,73.025.641,Conversas por mensagem iniciadas,4,7.12,2026-08-14,2026-08-14,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-14,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,9.82,610,507,,,,,,2026-08-14,2026-08-14,
[JUL]_[SN]_Carrossel_Oferta,2026-08-13,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,30.99,2139,1236,28,110.678.571,Conversas por mensagem iniciadas,4,7.7475,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-13,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,8.49,506,434,1,8.49,,,,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-13,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,16.67,1476,881,13,128.230.769,,,,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-13,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,47.57,4682,3074,23,206.826.087,Conversas por mensagem iniciadas,2,23.785,2026-08-13,2026-08-13,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-13,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,10.95,973,607,5,2.19,,,,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-12,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,10.9,760,522,8,1.3625,Conversas por mensagem iniciadas,1,10.9,2026-08-12,2026-08-12,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-12,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,13.95,835,683,12,1.1625,Conversas por mensagem iniciadas,6,2.325,2026-08-12,2026-08-12,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-12,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,43.83,3892,2726,18,2.435,Conversas por mensagem iniciadas,1,43.83,2026-08-12,2026-08-12,
[JUL]_[SN]_Carrossel_Oferta,2026-08-12,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,30.21,2440,1556,36,83.916.667,Conversas por mensagem iniciadas,1,30.21,2026-08-12,2026-08-12,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-12,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,12.67,455,380,1,12.67,Conversas por mensagem iniciadas,1,12.67,2026-08-12,2026-08-12,
[AGO]_[PV]_Card_Condição - Pneu Michelin,2026-08-11,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,16.16,975,826,8,02.02,Conversas por mensagem iniciadas,1,16.16,2026-08-11,2026-08-11,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-11,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,79.62,5848,4020,27,294.888.889,Conversas por mensagem iniciadas,2,39.81,2026-08-11,2026-08-11,
[JUL]_[SN]_Carrossel_Oferta,2026-08-11,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,47.19,3081,1852,42,112.357.143,Conversas por mensagem iniciadas,4,11.7975,2026-08-11,2026-08-11,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-11,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,18.34,600,493,3,611.333.333,Conversas por mensagem iniciadas,2,9.17,2026-08-11,2026-08-11,
[JUL]_[SN]_Carrossel_Oferta,2026-08-10,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,21.01,650,454,9,233.444.444,Conversas por mensagem iniciadas,1,21.01,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-10,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,8.37,160,140,3,2.79,Conversas por mensagem iniciadas,2,4.185,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Oferta Especiais,2026-08-10,completed,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,46.53,2108,1456,12,3.8775,Conversas por mensagem iniciadas,1,46.53,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-10,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,73.26,3253,2378,23,318.521.739,Conversas por mensagem iniciadas,3,24.42,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Oferta Especiais,2026-08-09,completed,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,32.11,2271,1558,17,188.882.353,Conversas por mensagem iniciadas,1,32.11,2026-08-09,2026-08-09,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-09,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,59.2,3877,2717,26,227.692.308,Conversas por mensagem iniciadas,2,29.6,2026-08-09,2026-08-09,
[JUL]_[SN]_Carrossel_Oferta,2026-08-09,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,27.67,2026,1277,30,92.233.333,Conversas por mensagem iniciadas,3,922.333.333,2026-08-09,2026-08-09,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-09,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,11.19,319,278,,,,,,2026-08-09,2026-08-09,
[AGO]_[N]_Card_Oferta Especiais,2026-08-08,completed,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,47.37,3322,2185,25,1.8948,Conversas por mensagem iniciadas,1,47.37,2026-08-08,2026-08-08,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-08,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,99.1,6184,4086,40,2.4775,Conversas por mensagem iniciadas,5,19.82,2026-08-08,2026-08-08,
[JUL]_[SN]_Carrossel_Oferta,2026-08-08,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,34.22,2257,1410,36,95.055.556,Conversas por mensagem iniciadas,4,8.555,2026-08-08,2026-08-08,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-08,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,9.98,307,265,3,332.666.667,Conversas por mensagem iniciadas,2,4.99,2026-08-08,2026-08-08,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-07,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,07.02,239,206,3,2.34,Conversas por mensagem iniciadas,1,07.02,2026-08-07,2026-08-07,
[JUL]_[SN]_Carrossel_Oferta,2026-08-07,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,29.33,1996,1245,34,86.264.706,Conversas por mensagem iniciadas,1,29.33,2026-08-07,2026-08-07,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-07,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,70.52,4874,3321,25,2.8208,Conversas por mensagem iniciadas,1,70.52,2026-08-07,2026-08-07,
[AGO]_[N]_Card_Oferta Especiais,2026-08-07,completed,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,27.23,1990,1243,15,181.533.333,Conversas por mensagem iniciadas,1,27.23,2026-08-07,2026-08-07,
[AGO]_[N]_Card_Oferta Especiais,2026-08-06,completed,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,40.01,2547,1533,25,1.6004,Conversas por mensagem iniciadas,4,10.2025,2026-08-06,2026-08-06,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-06,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,40.98,2866,1813,12,3.415,Conversas por mensagem iniciadas,1,40.98,2026-08-06,2026-08-06,
[JUL]_[SN]_Carrossel_Oferta,2026-08-06,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,33.66,2697,1531,34,0.99,Conversas por mensagem iniciadas,4,8.415,2026-08-06,2026-08-06,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-06,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,8.76,331,281,3,2.92,Conversas por mensagem iniciadas,2,4.38,2026-08-06,2026-08-06,
[AGO]_[N]_Card_Oferta Especiais,2026-08-05,completed,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,25.62,1586,937,16,160.125,Conversas por mensagem iniciadas,1,25.62,2026-08-05,2026-08-05,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-05,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,13.21,3789,3323,52,25.403.846,Conversas por mensagem iniciadas,3,440.333.333,2026-08-05,2026-08-05,
[JUL]_[SN]_Carrossel_Oferta,2026-08-05,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,43.05,2828,1765,38,113.289.474,Conversas por mensagem iniciadas,4,10.7625,2026-08-05,2026-08-05,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-05,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,14.39,417,343,4,3.5975,Conversas por mensagem iniciadas,2,7.195,2026-08-05,2026-08-05,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-04,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,25.46,1034,849,5,5.092,Conversas por mensagem iniciadas,2,12.73,2026-08-04,2026-08-04,
[AGO]_[N]_Card_Oferta - Melhor negócio,2026-08-04,inactive,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,43.1,13706,11107,213,20.234.742,,,,2026-08-04,2026-08-04,
[JUL]_[SN]_Carrossel_Oferta,2026-08-04,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,38.22,3128,1860,40,9.555,Conversas por mensagem iniciadas,7,5.46,2026-08-04,2026-08-04,
[JUL]_[SN]_Carrossel_Oferta,2026-08-03,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,31.45,1913,1229,29,108.448.276,Conversas por mensagem iniciadas,5,6.29,2026-08-03,2026-08-03,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-03,active,campaign,AutoShow Concórdia [Chevrolet],3293033177418228,62.35,2775,2154,12,519.583.333,Conversas por mensagem iniciadas,5,12.47,2026-08-03,2026-08-03,
[AGO]_[N]_Card_Oferta [Prorrogada],2026-08-27,active,campaign,AutoShow Lages [Chevrolet],444965579796662,31.64,2630,1878,18,175.777.778,Conversas por mensagem iniciadas,1,31.64,2026-08-27,2026-08-27,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-27,active,campaign,AutoShow Lages [Chevrolet],444965579796662,5.99,265,239,3,199.666.667,Conversas por mensagem iniciadas,1,5.99,2026-08-27,2026-08-27,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-27,active,campaign,AutoShow Lages [Chevrolet],444965579796662,7.56,900,769,4,1.89,,,,2026-08-27,2026-08-27,
[AGO]_[N]_Card_Oferta [Prorrogada],2026-08-26,active,campaign,AutoShow Lages [Chevrolet],444965579796662,179.53,12535,6896,68,264.014.706,Conversas por mensagem iniciadas,7,2.564.714.286,2026-08-26,2026-08-26,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-26,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,0,0,0,,,Conversas por mensagem iniciadas,4,0,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-26,active,campaign,AutoShow Lages [Chevrolet],444965579796662,36,2144,1765,7,514.285.714,Conversas por mensagem iniciadas,5,7.2,2026-08-26,2026-08-26,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-26,active,campaign,AutoShow Lages [Chevrolet],444965579796662,45.89,3435,2038,36,127.472.222,Conversas por mensagem iniciadas,5,9.178,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta [Prorrogada],2026-08-25,active,campaign,AutoShow Lages [Chevrolet],444965579796662,52.41,4317,2851,35,149.742.857,Conversas por mensagem iniciadas,4,131.025,2026-08-25,2026-08-25,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-25,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,105.53,8492,5418,73,144.561.644,Conversas por mensagem iniciadas,5,21.106,2026-08-25,2026-08-25,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-25,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,22.4,1955,1531,14,1.6,,,,2026-08-25,2026-08-25,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-25,active,campaign,AutoShow Lages [Chevrolet],444965579796662,22.6,1366,1143,5,4.52,Conversas por mensagem iniciadas,2,11.3,2026-08-25,2026-08-25,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-25,active,campaign,AutoShow Lages [Chevrolet],444965579796662,61.09,3474,1880,48,127.270.833,Conversas por mensagem iniciadas,6,1.018.166.667,2026-08-25,2026-08-25,
[AGO]_[N]_Card_Consórcio Day [Permanente],2026-08-24,active,campaign,AutoShow Lages [Chevrolet],444965579796662,16.22,1025,867,6,270.333.333,Conversas por mensagem iniciadas,2,8.11,2026-08-24,2026-08-24,
[JUN]_[SN]_Carrossel_Ofertas,2026-08-24,active,campaign,AutoShow Lages [Chevrolet],444965579796662,43.94,2277,1299,30,146.466.667,Conversas por mensagem iniciadas,1,43.94,2026-08-24,2026-08-24,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-24,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,135.77,10814,6314,76,178.644.737,Conversas por mensagem iniciadas,2,67.885,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-24,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,27.92,2701,2010,23,121.391.304,Conversas por mensagem iniciadas,1,27.92,2026-08-24,2026-08-24,
[AGO]_[N]_Vídeo/Card_VENDE TUDO,2026-08-23,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,88.99,5444,3256,46,193.456.522,Conversas por mensagem iniciadas,5,17.798,2026-08-23,2026-08-23,
[AGO]_[N]_Card_Oferta [Retomar],2026-08-23,inactive,campaign,AutoShow Lages [Chevrolet],444965579796662,18.63,1323,956,11,169.363.636,Conversas por mensagem iniciadas,2,9.315,2026-08-23,2026-08-23,
